age,workclass,marital-status,race,sex,native-country
27,Private,Married-civ-spouse,White,Male,United-States
25,Private,Never-married,White,Male,United-States
53,Private,Married-civ-spouse,White,Male,United-States
24,Private,Never-married,White,Male,United-States
40,Private,Married-civ-spouse,Other,Male,Mexico
28,Private,Never-married,White,Male,United-States
36,*,Never-married,Asian-Pac-Islander,Male,United-States
46,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
19,Private,Never-married,Asian-Pac-Islander,Female,Philippines
23,Private,Never-married,White,Female,United-States
55,Private,Divorced,White,Male,United-States
48,Private,Married-civ-spouse,White,Male,United-States
45,Private,Married-civ-spouse,White,Male,United-States
55,Local-gov,Married-civ-spouse,White,Male,United-States
36,Private,Married-civ-spouse,White,Male,United-States
35,Private,Divorced,White,Female,United-States
31,Private,Married-civ-spouse,White,Male,United-States
17,Private,Never-married,White,Male,United-States
31,Private,Married-civ-spouse,White,Female,United-States
51,Private,Divorced,White,Female,*
20,Self-emp-not-inc,Never-married,White,Male,United-States
32,Self-emp-not-inc,Married-spouse-absent,White,Male,United-States
34,Local-gov,Never-married,Amer-Indian-Eskimo,Male,United-States
37,Private,Never-married,Black,Male,United-States
55,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
32,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
49,Private,Married-civ-spouse,White,Male,United-States
54,Private,Married-civ-spouse,White,Female,United-States
62,Local-gov,Married-civ-spouse,White,Male,United-States
18,Private,Never-married,White,Female,United-States
49,Private,Married-civ-spouse,White,Male,United-States
26,Private,Never-married,White,Male,Mexico
59,Self-emp-inc,Married-civ-spouse,White,Male,United-States
48,Local-gov,Married-civ-spouse,Black,Male,United-States
21,State-gov,Never-married,White,Female,United-States
31,Private,Married-civ-spouse,White,Male,United-States
37,Private,Divorced,White,Male,United-States
38,Private,Never-married,White,Male,United-States
28,Private,Divorced,White,Female,United-States
39,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
30,Private,Never-married,White,Female,United-States
71,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
37,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
53,Private,Divorced,White,Female,United-States
39,Private,Married-civ-spouse,White,Male,United-States
34,Private,Married-civ-spouse,White,Male,United-States
34,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
21,Private,Never-married,White,Male,*
53,Private,Married-civ-spouse,Other,Male,United-States
46,Local-gov,Married-civ-spouse,White,Male,United-States
23,Private,Never-married,White,Female,United-States
50,Private,Divorced,White,Female,United-States
30,Private,Divorced,Black,Male,United-States
32,Private,Never-married,White,Male,United-States
23,Private,Never-married,White,Male,United-States
53,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
41,Private,Divorced,White,Female,United-States
42,Private,Married-civ-spouse,White,Male,United-States
38,Private,Married-civ-spouse,White,Male,United-States
45,Private,Divorced,White,Male,United-States
56,Private,Divorced,White,Female,United-States
36,Private,Married-civ-spouse,White,Male,United-States
65,Private,Married-civ-spouse,White,Male,United-States
41,Private,Married-civ-spouse,White,Male,United-States
42,Private,Separated,Black,Female,United-States
43,Private,Never-married,Asian-Pac-Islander,Male,United-States
22,Private,Married-civ-spouse,White,Male,United-States
51,Private,Married-civ-spouse,White,Male,United-States
21,Private,Never-married,Black,Female,United-States
32,Private,Married-civ-spouse,White,Female,United-States
19,Private,Never-married,White,Male,United-States
53,Private,Widowed,White,Male,United-States
43,Private,Married-spouse-absent,White,Male,*
17,Private,Never-married,White,Female,United-States
46,State-gov,Divorced,White,Male,United-States
45,Local-gov,Married-civ-spouse,White,Male,United-States
52,Private,Divorced,White,Male,United-States
37,Self-emp-not-inc,Never-married,White,Male,United-States
18,Private,Never-married,White,Male,United-States
53,Private,Divorced,White,Female,United-States
45,Local-gov,Married-civ-spouse,White,Male,United-States
37,Private,Separated,White,Female,United-States
19,Private,Never-married,Amer-Indian-Eskimo,Male,United-States
25,Private,Never-married,White,Male,United-States
57,Private,Married-civ-spouse,White,Male,Mexico
19,Private,Never-married,White,Female,United-States
45,Private,Never-married,White,Male,*
54,Self-emp-inc,Divorced,White,Male,United-States
29,Private,Never-married,White,Female,United-States
32,Private,Never-married,White,Male,United-States
49,Private,Married-civ-spouse,White,Female,*
34,Private,Divorced,White,Male,United-States
46,Local-gov,Never-married,Black,Female,United-States
43,Private,Separated,White,Female,United-States
32,Federal-gov,Never-married,White,Male,United-States
58,*,Married-civ-spouse,White,Male,United-States
67,Private,Married-civ-spouse,White,Male,United-States
24,Private,Never-married,White,Male,United-States
19,*,Never-married,White,Female,United-States
42,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
32,Private,Married-civ-spouse,White,Male,United-States
59,Private,Separated,White,Male,United-States
34,Private,Married-civ-spouse,White,Male,United-States
24,Private,Never-married,Black,Female,United-States
21,Private,Never-married,White,Female,United-States
36,Private,Separated,White,Female,United-States
38,*,Married-civ-spouse,White,Female,United-States
53,Private,Divorced,White,Female,United-States
24,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
38,State-gov,Never-married,Black,Female,United-States
51,Private,Married-civ-spouse,White,Male,United-States
42,Private,Married-civ-spouse,Black,Male,United-States
22,Private,Never-married,White,Female,United-States
53,Private,Never-married,White,Female,United-States
51,Private,Married-civ-spouse,White,Male,United-States
65,Self-emp-not-inc,Divorced,White,Male,United-States
40,Private,Married-civ-spouse,White,Male,United-States
39,Private,Never-married,White,Male,United-States
54,Private,Divorced,White,Male,*
24,Private,Never-married,Black,Male,United-States
32,Local-gov,Married-civ-spouse,White,Male,United-States
40,Local-gov,Divorced,White,Female,United-States
36,Private,Married-civ-spouse,White,Male,England
47,*,Married-civ-spouse,White,Male,United-States
40,State-gov,Married-civ-spouse,Black,Female,United-States
41,Private,Married-civ-spouse,White,Male,United-States
38,Private,Divorced,White,Male,United-States
36,Self-emp-inc,Married-civ-spouse,Asian-Pac-Islander,Female,South
64,Private,Separated,Black,Female,United-States
47,Private,Separated,White,Female,United-States
22,Private,Never-married,White,Female,United-States
48,Private,Divorced,White,Female,United-States
45,Private,Married-civ-spouse,White,Male,United-States
58,State-gov,Never-married,Black,Female,United-States
48,Private,Married-civ-spouse,White,Male,United-States
49,Private,Divorced,White,Female,United-States
34,Federal-gov,Married-civ-spouse,White,Male,United-States
43,State-gov,Married-civ-spouse,Black,Female,United-States
50,State-gov,Married-civ-spouse,White,Female,United-States
31,Private,Never-married,White,Female,United-States
31,Private,Never-married,White,Male,United-States
57,Private,Married-spouse-absent,White,Male,United-States
33,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
52,Private,Married-civ-spouse,White,Male,United-States
43,Self-emp-inc,Married-civ-spouse,White,Male,United-States
30,Private,Never-married,White,Female,United-States
54,Private,Divorced,White,Male,United-States
36,Private,Married-spouse-absent,White,Male,Ireland
43,Private,Divorced,White,Female,United-States
35,Private,Married-civ-spouse,White,Male,United-States
56,Private,Divorced,White,Female,United-States
34,Self-emp-not-inc,Never-married,White,Male,Cuba
19,*,Never-married,White,Male,United-States
51,Private,Married-civ-spouse,White,Male,United-States
39,Private,Married-civ-spouse,Black,Male,United-States
59,Private,Divorced,White,Female,United-States
46,Self-emp-not-inc,Married-civ-spouse,Black,Male,United-States
39,Private,Married-civ-spouse,White,Male,United-States
67,Private,Married-civ-spouse,White,Male,United-States
38,Private,Never-married,White,Male,United-States
70,*,Married-civ-spouse,White,Male,United-States
22,Local-gov,Never-married,Amer-Indian-Eskimo,Female,United-States
30,Private,Never-married,White,Male,United-States
39,Without-pay,Married-civ-spouse,White,Male,United-States
21,*,Never-married,White,Female,United-States
78,*,Widowed,White,Male,United-States
43,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
47,Local-gov,Married-civ-spouse,White,Male,United-States
20,Private,Never-married,White,Female,United-States
52,Local-gov,Married-civ-spouse,White,Male,United-States
50,Private,Married-civ-spouse,White,Male,United-States
34,Private,Separated,White,Male,Columbia
45,Private,Married-civ-spouse,White,Male,United-States
51,Local-gov,Married-civ-spouse,White,Male,United-States
38,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
30,Private,Divorced,White,Male,United-States
19,Private,Never-married,White,Female,United-States
37,Local-gov,Never-married,White,Male,United-States
38,Self-emp-inc,Married-civ-spouse,White,Male,Portugal
27,Federal-gov,Married-civ-spouse,White,Male,United-States
17,*,Never-married,White,Female,England
32,Private,Married-civ-spouse,White,Male,United-States
23,Private,Never-married,White,Female,United-States
26,Private,Never-married,White,Female,United-States
24,Private,Never-married,White,Female,United-States
35,Private,Never-married,White,Female,United-States
57,Private,Married-civ-spouse,White,Male,United-States
40,Federal-gov,Never-married,White,Male,United-States
32,Private,Never-married,Black,Male,United-States
53,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
23,Private,Never-married,White,Female,United-States
54,Self-emp-not-inc,Never-married,White,Male,United-States
21,Private,Never-married,White,Male,United-States
26,Private,Married-civ-spouse,White,Male,United-States
29,Private,Never-married,White,Male,United-States
38,Private,Married-civ-spouse,White,Male,United-States
19,Private,Never-married,White,Male,United-States
28,*,Never-married,Asian-Pac-Islander,Male,India
40,Private,Married-civ-spouse,White,Male,United-States
21,*,Never-married,Asian-Pac-Islander,Female,Laos
37,Private,Divorced,White,Male,Mexico
41,Private,Married-civ-spouse,White,Male,United-States
47,Private,Divorced,White,Female,Mexico
35,Private,Never-married,White,Female,Iran
39,State-gov,Married-civ-spouse,White,Male,United-States
29,Private,Divorced,White,Male,United-States
29,Private,Never-married,White,Male,United-States
54,Private,Married-civ-spouse,Black,Male,United-States
24,Private,Married-civ-spouse,White,Female,United-States
32,Private,Married-civ-spouse,White,Male,United-States
47,Private,Married-civ-spouse,White,Male,Portugal
36,Private,Never-married,White,Male,United-States
63,Private,Divorced,White,Male,United-States
25,Private,Never-married,White,Female,United-States
36,Private,Married-civ-spouse,White,Male,United-States
40,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
23,Private,Separated,White,Female,United-States
38,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
24,*,Never-married,White,Female,United-States
53,Private,Married-civ-spouse,White,Male,United-States
60,Private,Separated,White,Female,Nicaragua
35,Private,Married-civ-spouse,White,Female,United-States
33,Private,Never-married,White,Female,United-States
21,Private,Never-married,White,Male,United-States
23,*,Never-married,White,Female,United-States
18,Never-worked,Never-married,White,Male,United-States
45,State-gov,Married-civ-spouse,Asian-Pac-Islander,Female,Philippines
37,Private,Never-married,White,Female,United-States
60,Local-gov,Widowed,White,Female,United-States
21,Private,Never-married,White,Female,United-States
37,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
41,State-gov,Divorced,White,Male,United-States
30,Private,Married-civ-spouse,White,Male,United-States
29,Private,Never-married,White,Male,United-States
18,*,Never-married,White,Female,United-States
61,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
30,Private,Married-civ-spouse,White,Male,Ecuador
41,Private,Married-civ-spouse,White,Male,United-States
29,Private,Never-married,White,Female,United-States
28,Self-emp-not-inc,Never-married,White,Male,United-States
53,Federal-gov,Married-civ-spouse,White,Male,United-States
73,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
25,Private,Never-married,Black,Male,Haiti
30,Private,Never-married,White,Male,United-States
38,Private,Married-civ-spouse,White,Male,United-States
51,Private,Divorced,White,Female,United-States
23,State-gov,Never-married,Asian-Pac-Islander,Female,United-States
73,Self-emp-not-inc,Married-civ-spouse,White,Male,United-States
37,State-gov,Never-married,White,Female,United-States
72,Private,Divorced,White,Female,United-States
30,Self-emp-not-inc,Separated,Black,Female,United-States
23,Private,Married-civ-spouse,White,Male,United-States
